,CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
4364,204364,0,32.0,Self Enquiry,3,9.0,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,2.0,Manager,25260.0
4365,204365,0,43.0,Self Enquiry,1,31.0,Small Business,Male,3,4.0,Standard,5.0,Married,3.0,1,1,1,1.0,Senior Manager,26084.0
4366,204366,0,46.0,Self Enquiry,3,9.0,Salaried,Male,4,4.0,Deluxe,4.0,Married,2.0,0,5,1,3.0,Manager,23483.0
4367,204367,1,27.0,Company Invited,2,24.0,Salaried,Female,3,4.0,Basic,3.0,Married,2.0,1,5,0,2.0,Executive,21419.0
4368,204368,0,30.0,Self Enquiry,1,26.0,Large Business,Male,3,4.0,Deluxe,3.0,Married,6.0,0,5,1,1.0,Manager,22940.0
4369,204369,0,34.0,Self Enquiry,1,7.0,Small Business,Female,4,2.0,Super Deluxe,3.0,Married,6.0,0,1,1,1.0,AVP,34862.0
4370,204370,0,32.0,Self Enquiry,3,14.0,Salaried,Male,3,5.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,30235.0
4371,204371,1,19.0,Company Invited,3,12.0,Small Business,Male,4,4.0,Basic,4.0,Single,3.0,1,4,1,1.0,Executive,20556.0
4372,204372,0,41.0,Company Invited,3,35.0,Salaried,Male,3,6.0,Standard,5.0,Married,5.0,0,5,0,2.0,Senior Manager,29610.0
4373,204373,0,42.0,Company Invited,1,9.0,Salaried,Fe Male,4,5.0,Deluxe,3.0,Unmarried,4.0,1,1,0,1.0,Manager,25489.0
4374,204374,0,27.0,Self Enquiry,3,36.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,7.0,0,5,0,1.0,Manager,22984.0
4375,204375,0,36.0,Self Enquiry,3,7.0,Small Business,Fe Male,4,4.0,Deluxe,3.0,Unmarried,3.0,0,4,1,1.0,Manager,23537.0
4376,204376,0,35.0,Self Enquiry,3,28.0,Salaried,Male,4,2.0,Deluxe,3.0,Unmarried,3.0,0,3,0,1.0,Manager,24015.0
4377,204377,1,27.0,Self Enquiry,1,31.0,Large Business,Male,4,6.0,Basic,3.0,Single,3.0,1,3,0,2.0,Executive,21018.0
4378,204378,0,38.0,Self Enquiry,1,7.0,Large Business,Fe Male,3,4.0,Standard,3.0,Unmarried,6.0,0,5,1,1.0,Senior Manager,26169.0
4379,204379,0,47.0,Company Invited,1,25.0,Small Business,Female,3,4.0,Standard,3.0,Married,7.0,0,3,0,2.0,Senior Manager,29205.0
4380,204380,0,42.0,Self Enquiry,3,9.0,Salaried,Female,4,4.0,Super Deluxe,5.0,Married,2.0,0,5,1,3.0,AVP,35273.0
4381,204381,0,38.0,Company Invited,3,16.0,Small Business,Male,4,4.0,Standard,4.0,Married,3.0,0,1,1,3.0,Senior Manager,27512.0
4382,204382,0,53.0,Self Enquiry,1,13.0,Large Business,Male,4,4.0,Deluxe,5.0,Married,5.0,1,4,1,2.0,Manager,24255.0
4383,204383,1,33.0,Company Invited,3,18.0,Salaried,Male,3,2.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,23385.0
4384,204384,0,25.0,Company Invited,3,31.0,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,0,4,1,2.0,Executive,21078.0
4385,204385,0,39.0,Self Enquiry,1,17.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,5.0,0,3,0,2.0,Manager,28502.0
4386,204386,0,38.0,Self Enquiry,1,7.0,Salaried,Female,4,4.0,Deluxe,4.0,Married,8.0,0,1,1,3.0,Manager,25125.0
4387,204387,0,50.0,Self Enquiry,1,25.0,Salaried,Male,3,5.0,King,3.0,Married,3.0,1,3,1,1.0,VP,38180.0
4388,204388,0,25.0,Self Enquiry,1,30.0,Small Business,Male,3,2.0,Basic,3.0,Married,3.0,1,4,0,1.0,Executive,21403.0
4389,204389,0,27.0,Self Enquiry,3,35.0,Small Business,Male,4,4.0,Deluxe,4.0,Married,3.0,0,3,0,1.0,Manager,24950.0
4390,204390,0,25.0,Self Enquiry,1,24.0,Salaried,Male,4,5.0,Basic,4.0,Married,3.0,0,3,1,2.0,Executive,20805.0
4391,204391,0,51.0,Company Invited,2,10.0,Small Business,Male,4,4.0,King,4.0,Married,3.0,0,1,1,3.0,VP,36878.0
4392,204392,0,26.0,Self Enquiry,3,20.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,20774.0
4393,204393,1,25.0,Company Invited,1,14.0,Salaried,Female,3,4.0,Basic,3.0,Married,3.0,1,4,0,1.0,Executive,21564.0
4394,204394,1,31.0,Company Invited,3,19.0,Salaried,Male,4,5.0,Basic,5.0,Married,3.0,0,5,1,3.0,Executive,20711.0
4395,204395,0,35.0,Self Enquiry,1,7.0,Salaried,Male,3,5.0,Basic,3.0,Married,3.0,1,1,1,2.0,Executive,22300.0
4396,204396,1,32.0,Self Enquiry,3,20.0,Small Business,Male,3,4.0,Deluxe,5.0,Married,4.0,0,1,0,2.0,Manager,22911.0
4397,204397,0,36.0,Self Enquiry,1,32.0,Salaried,Male,3,5.0,Deluxe,3.0,Unmarried,6.0,0,1,1,1.0,Manager,22359.0
4398,204398,0,32.0,Self Enquiry,3,13.0,Small Business,Male,4,2.0,Deluxe,3.0,Married,6.0,0,5,1,2.0,Manager,24138.0
4399,204399,0,28.0,Self Enquiry,1,13.0,Small Business,Female,4,5.0,Basic,3.0,Married,2.0,0,1,0,2.0,Executive,20865.0
4400,204400,0,38.0,Self Enquiry,3,9.0,Small Business,Male,4,4.0,Deluxe,3.0,Married,6.0,1,3,0,3.0,Manager,28280.0
4401,204401,0,21.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Basic,4.0,Unmarried,3.0,0,4,0,2.0,Executive,21514.0
4402,204402,0,43.0,Self Enquiry,1,9.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,0,1,0,1.0,Manager,22767.0
4403,204403,0,44.0,Self Enquiry,1,13.0,Salaried,Male,3,5.0,Super Deluxe,3.0,Married,6.0,1,3,1,2.0,AVP,35305.0
4404,204404,0,39.0,Self Enquiry,1,7.0,Salaried,Female,3,4.0,Basic,5.0,Unmarried,5.0,0,1,0,2.0,Executive,21297.0
4405,204405,0,44.0,Company Invited,1,16.0,Small Business,Male,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,3.0,Manager,24357.0
4406,204406,0,49.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Super Deluxe,5.0,Married,2.0,0,4,0,1.0,AVP,34080.0
4407,204407,0,45.0,Self Enquiry,2,7.0,Salaried,Fe Male,3,5.0,Deluxe,3.0,Unmarried,6.0,0,5,1,2.0,Manager,24663.0
4408,204408,0,35.0,Self Enquiry,3,21.0,Large Business,Female,3,4.0,Basic,3.0,Married,3.0,1,5,1,1.0,Executive,21257.0
4409,204409,1,28.0,Self Enquiry,3,9.0,Small Business,Male,3,4.0,Basic,5.0,Married,2.0,0,5,1,2.0,Executive,21719.0
4410,204410,0,22.0,Self Enquiry,3,29.0,Large Business,Male,3,4.0,Basic,3.0,Unmarried,3.0,0,1,0,1.0,Executive,22125.0
4411,204411,0,45.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,King,3.0,Married,2.0,1,1,0,2.0,VP,38191.0
4412,204412,0,23.0,Self Enquiry,1,13.0,Small Business,Male,4,4.0,Basic,3.0,Married,2.0,0,1,1,2.0,Executive,21451.0
4413,204413,0,34.0,Self Enquiry,3,15.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,1,0,1.0,Manager,25782.0
4414,204414,0,33.0,Self Enquiry,1,16.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,3.0,1,5,1,3.0,Manager,25000.0
4415,204415,0,31.0,Company Invited,1,10.0,Small Business,Female,4,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,20761.0
4416,204416,0,54.0,Self Enquiry,3,7.0,Small Business,Fe Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,1,1,2.0,Manager,27059.0
4417,204417,0,35.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,21369.0
4418,204418,1,46.0,Company Invited,3,33.0,Salaried,Female,4,4.0,Deluxe,5.0,Married,4.0,0,1,0,3.0,Manager,22964.0
4419,204419,0,27.0,Self Enquiry,1,13.0,Salaried,Female,4,4.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,21337.0
4420,204420,0,38.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,0,1,1,1.0,Senior Manager,28112.0
4421,204421,0,30.0,Self Enquiry,3,10.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,3.0,0,1,0,1.0,Manager,24239.0
4422,204422,0,36.0,Self Enquiry,1,13.0,Salaried,Male,3,6.0,Deluxe,3.0,Unmarried,3.0,0,5,0,2.0,Manager,25324.0
4423,204423,0,34.0,Company Invited,1,13.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,5.0,0,5,1,1.0,Manager,26403.0
4424,204424,0,55.0,Self Enquiry,2,26.0,Small Business,Male,3,4.0,Standard,4.0,Married,4.0,0,3,1,2.0,Senior Manager,29403.0
4425,204425,0,37.0,Self Enquiry,1,16.0,Small Business,Male,3,5.0,Deluxe,4.0,Married,4.0,1,4,0,2.0,Manager,27525.0
4426,204426,0,28.0,Self Enquiry,1,10.0,Small Business,Male,3,5.0,Basic,3.0,Single,2.0,0,1,1,2.0,Executive,20723.0
4427,204427,1,21.0,Self Enquiry,1,10.0,Small Business,Male,3,4.0,Basic,3.0,Single,3.0,1,5,1,2.0,Executive,19687.0
4428,204428,1,34.0,Company Invited,1,10.0,Salaried,Male,4,4.0,Basic,5.0,Unmarried,3.0,1,5,1,1.0,Executive,22026.0
4429,204429,0,36.0,Company Invited,1,10.0,Salaried,Male,3,2.0,Basic,3.0,Married,3.0,0,1,1,2.0,Executive,19959.0
4430,204430,0,24.0,Self Enquiry,1,11.0,Small Business,Male,3,2.0,Basic,5.0,Married,4.0,0,4,0,2.0,Executive,21497.0
4431,204431,0,26.0,Self Enquiry,3,15.0,Salaried,Male,3,2.0,Deluxe,4.0,Married,2.0,0,4,1,1.0,Manager,23529.0
4432,204432,0,39.0,Self Enquiry,3,14.0,Small Business,Female,3,5.0,Deluxe,3.0,Unmarried,2.0,0,1,1,1.0,Manager,22706.0
4433,204433,0,30.0,Company Invited,1,7.0,Salaried,Male,4,6.0,Basic,3.0,Married,3.0,0,1,0,3.0,Executive,21398.0
4434,204434,0,49.0,Self Enquiry,3,9.0,Small Business,Male,3,2.0,Deluxe,4.0,Married,5.0,0,3,0,2.0,Manager,26798.0
4435,204435,0,28.0,Company Invited,3,10.0,Small Business,Female,4,2.0,Deluxe,3.0,Married,3.0,1,1,1,1.0,Manager,23325.0
4436,204436,0,38.0,Self Enquiry,1,17.0,Salaried,Male,4,2.0,Basic,3.0,Unmarried,5.0,0,4,1,3.0,Executive,23358.0
4437,204437,0,51.0,Self Enquiry,1,35.0,Small Business,Male,4,2.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,21899.0
4438,204438,0,35.0,Self Enquiry,1,16.0,Small Business,Fe Male,3,5.0,Standard,4.0,Unmarried,3.0,0,1,1,1.0,Senior Manager,27299.0
4439,204439,1,25.0,Self Enquiry,3,10.0,Salaried,Female,4,4.0,Deluxe,3.0,Unmarried,2.0,0,1,1,2.0,Manager,23255.0
4440,204440,0,40.0,Self Enquiry,1,9.0,Large Business,Female,4,5.0,Deluxe,3.0,Unmarried,3.0,0,1,1,2.0,Manager,23231.0
4441,204441,0,33.0,Self Enquiry,3,17.0,Small Business,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,4,1,2.0,Manager,24074.0
4442,204442,1,51.0,Company Invited,3,15.0,Large Business,Male,3,4.0,Deluxe,3.0,Married,5.0,1,5,0,1.0,Manager,25474.0
4443,204443,0,39.0,Self Enquiry,1,7.0,Salaried,Fe Male,3,2.0,Deluxe,3.0,Unmarried,2.0,0,1,0,1.0,Manager,26303.0
4444,204444,0,28.0,Self Enquiry,1,7.0,Salaried,Female,4,4.0,Standard,5.0,Married,3.0,0,4,0,3.0,Senior Manager,26090.0
4445,204445,0,33.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Standard,3.0,Single,5.0,0,1,1,1.0,Senior Manager,29837.0
4446,204446,0,48.0,Self Enquiry,3,21.0,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,4.0,0,1,1,2.0,Manager,23638.0
4447,204447,0,41.0,Company Invited,3,12.0,Salaried,Male,3,5.0,Standard,5.0,Married,7.0,1,5,0,1.0,Senior Manager,29153.0
4448,204448,0,54.0,Self Enquiry,1,14.0,Salaried,Male,3,2.0,Super Deluxe,3.0,Married,5.0,0,1,0,2.0,AVP,33492.0
4449,204449,0,42.0,Self Enquiry,2,17.0,Salaried,Male,4,5.0,King,3.0,Married,2.0,0,1,1,2.0,VP,37819.0
4450,204450,0,61.0,Self Enquiry,3,23.0,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,4,1,2.0,Manager,24083.0
4451,204451,0,28.0,Company Invited,1,17.0,Salaried,Male,3,4.0,Standard,5.0,Married,3.0,0,3,0,2.0,Senior Manager,27471.0
4452,204452,0,42.0,Self Enquiry,2,7.0,Salaried,Male,3,5.0,King,3.0,Married,2.0,0,1,1,2.0,VP,37867.0
4453,204453,0,51.0,Self Enquiry,3,15.0,Small Business,Male,3,4.0,Basic,4.0,Married,2.0,0,1,0,2.0,Executive,22553.0
4454,204454,1,29.0,Self Enquiry,1,7.0,Salaried,Female,4,6.0,Basic,4.0,Single,2.0,1,1,1,3.0,Executive,20894.0
4455,204455,0,37.0,Company Invited,1,15.0,Salaried,Female,4,2.0,Standard,5.0,Married,2.0,0,3,0,2.0,Senior Manager,30391.0
4456,204456,0,39.0,Self Enquiry,1,7.0,Salaried,Fe Male,3,4.0,Standard,3.0,Unmarried,6.0,1,1,0,2.0,Senior Manager,26539.0
4457,204457,0,45.0,Company Invited,1,31.0,Small Business,Male,3,6.0,Basic,3.0,Unmarried,4.0,0,3,0,1.0,Executive,22386.0
4458,204458,0,48.0,Company Invited,3,10.0,Small Business,Female,3,4.0,Super Deluxe,3.0,Married,2.0,1,5,1,1.0,AVP,32448.0
4459,204459,0,31.0,Self Enquiry,3,34.0,Small Business,Male,4,4.0,Deluxe,3.0,Married,2.0,0,3,1,3.0,Manager,23982.0
4460,204460,0,30.0,Self Enquiry,3,17.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,3.0,0,4,1,1.0,Executive,21320.0
4461,204461,1,43.0,Company Invited,1,26.0,Small Business,Male,3,2.0,Basic,3.0,Married,8.0,1,3,0,1.0,Executive,21437.0
4462,204462,0,44.0,Company Invited,3,22.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,5.0,0,5,1,1.0,Manager,25482.0
4463,204463,0,35.0,Self Enquiry,1,15.0,Small Business,Fe Male,4,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,2.0,Manager,24820.0
4464,204464,0,24.0,Self Enquiry,1,16.0,Small Business,Male,3,4.0,Basic,5.0,Married,3.0,0,3,1,1.0,Executive,21178.0
4465,204465,0,40.0,Self Enquiry,2,10.0,Salaried,Female,3,2.0,Deluxe,4.0,Married,2.0,0,1,0,1.0,Manager,25067.0
4466,204466,0,57.0,Self Enquiry,1,16.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Married,2.0,0,4,0,1.0,AVP,29781.0
4467,204467,0,41.0,Self Enquiry,1,9.0,Small Business,Female,3,5.0,Basic,3.0,Single,2.0,1,3,0,1.0,Executive,21020.0
4468,204468,0,28.0,Self Enquiry,1,14.0,Small Business,Fe Male,3,5.0,Deluxe,5.0,Unmarried,2.0,0,3,1,1.0,Manager,25489.0
4469,204469,0,30.0,Self Enquiry,3,17.0,Small Business,Male,3,4.0,Basic,4.0,Married,3.0,0,1,1,1.0,Executive,20975.0
4470,204470,0,54.0,Self Enquiry,1,13.0,Salaried,Male,3,4.0,Deluxe,3.0,Single,4.0,0,5,1,2.0,Manager,21128.0
4471,204471,0,36.0,Company Invited,1,9.0,Salaried,Female,4,4.0,Deluxe,5.0,Married,4.0,0,4,1,3.0,Manager,23771.0
4472,204472,0,33.0,Company Invited,1,31.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,0,4,1,3.0,Manager,23987.0
4473,204473,0,39.0,Self Enquiry,1,9.0,Small Business,Male,4,4.0,Basic,3.0,Married,8.0,1,4,0,3.0,Executive,21735.0
4474,204474,0,35.0,Self Enquiry,1,15.0,Salaried,Female,3,4.0,Deluxe,5.0,Married,5.0,0,5,1,2.0,Manager,23799.0
4475,204475,0,53.0,Self Enquiry,3,10.0,Small Business,Male,3,5.0,Super Deluxe,5.0,Married,3.0,0,5,1,1.0,AVP,35534.0
4476,204476,1,34.0,Self Enquiry,1,7.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,3.0,1,3,1,1.0,Executive,21364.0
4477,204477,0,26.0,Self Enquiry,3,33.0,Small Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,1.0,Manager,24858.0
4478,204478,0,46.0,Self Enquiry,3,9.0,Large Business,Male,3,6.0,Deluxe,3.0,Unmarried,2.0,0,5,1,2.0,Manager,25310.0
4479,204479,0,24.0,Self Enquiry,1,17.0,Small Business,Male,4,2.0,Basic,3.0,Unmarried,3.0,0,1,0,2.0,Executive,22183.0
4480,204480,1,48.0,Company Invited,3,34.0,Salaried,Fe Male,4,2.0,Deluxe,3.0,Unmarried,6.0,1,4,0,2.0,Manager,25075.0
4481,204481,0,35.0,Self Enquiry,3,9.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,5,0,2.0,Manager,24952.0
4482,204482,1,56.0,Self Enquiry,1,9.0,Small Business,Male,4,4.0,King,5.0,Married,7.0,1,1,1,1.0,VP,38537.0
4483,204483,0,37.0,Company Invited,3,15.0,Salaried,Male,4,5.0,Standard,5.0,Unmarried,3.0,0,1,0,1.0,Senior Manager,26265.0
4484,204484,0,53.0,Company Invited,1,26.0,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,0,3,1,1.0,Executive,22936.0
4485,204485,0,27.0,Company Invited,1,7.0,Salaried,Female,4,6.0,Basic,3.0,Married,5.0,0,4,1,1.0,Executive,23042.0
4486,204486,0,30.0,Self Enquiry,1,34.0,Small Business,Female,4,4.0,Deluxe,3.0,Married,6.0,0,1,0,2.0,Manager,23013.0
4487,204487,1,27.0,Self Enquiry,3,15.0,Large Business,Male,3,5.0,Deluxe,5.0,Unmarried,8.0,0,3,0,1.0,Manager,24004.0
4488,204488,0,35.0,Self Enquiry,1,7.0,Salaried,Female,4,2.0,Basic,3.0,Unmarried,4.0,0,1,1,2.0,Executive,21958.0
4489,204489,0,55.0,Self Enquiry,1,26.0,Small Business,Female,4,4.0,Deluxe,5.0,Married,2.0,1,3,0,3.0,Manager,24163.0
4490,204490,0,28.0,Company Invited,3,15.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,2.0,Manager,23020.0
4491,204491,0,38.0,Self Enquiry,1,17.0,Salaried,Female,3,4.0,Basic,5.0,Married,2.0,1,3,1,1.0,Executive,21460.0
4492,204492,0,39.0,Company Invited,1,9.0,Salaried,Fe Male,4,2.0,Deluxe,5.0,Unmarried,8.0,1,1,0,1.0,Manager,24658.0
4493,204493,0,35.0,Self Enquiry,1,9.0,Small Business,Female,3,5.0,Basic,5.0,Unmarried,3.0,0,1,1,1.0,Executive,23059.0
4494,204494,0,36.0,Self Enquiry,3,15.0,Salaried,Female,4,4.0,Basic,3.0,Married,3.0,0,3,1,3.0,Executive,21250.0
4495,204495,0,31.0,Self Enquiry,1,7.0,Salaried,Male,3,6.0,Basic,3.0,Married,5.0,0,4,1,1.0,Executive,22511.0
4496,204496,0,41.0,Company Invited,1,9.0,Small Business,Female,3,2.0,Deluxe,4.0,Married,3.0,0,3,0,1.0,Manager,22922.0
4497,204497,0,35.0,Self Enquiry,3,15.0,Salaried,Female,4,4.0,Deluxe,5.0,Married,7.0,0,1,1,3.0,Manager,25178.0
4498,204498,0,43.0,Company Invited,1,15.0,Salaried,Male,4,4.0,King,3.0,Married,3.0,0,5,1,2.0,VP,37108.0
4499,204499,1,24.0,Self Enquiry,1,13.0,Salaried,Male,4,2.0,Basic,5.0,Married,3.0,1,3,0,1.0,Executive,20279.0
4500,204500,0,25.0,Company Invited,1,16.0,Salaried,Male,3,5.0,Basic,4.0,Married,3.0,0,5,0,2.0,Executive,21372.0
4501,204501,0,53.0,Self Enquiry,1,18.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,2.0,0,1,1,1.0,Manager,21827.0
4502,204502,0,51.0,Self Enquiry,1,9.0,Small Business,Male,4,4.0,Super Deluxe,3.0,Married,3.0,0,1,0,2.0,AVP,36317.0
4503,204503,1,30.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Basic,5.0,Married,3.0,1,1,0,1.0,Executive,20997.0
4504,204504,0,34.0,Self Enquiry,1,14.0,Small Business,Male,3,4.0,Standard,3.0,Married,2.0,0,4,1,1.0,Senior Manager,30369.0
4505,204505,1,34.0,Self Enquiry,3,23.0,Small Business,Fe Male,4,4.0,Deluxe,5.0,Unmarried,7.0,0,3,1,1.0,Manager,24002.0
4506,204506,0,48.0,Self Enquiry,1,9.0,Salaried,Female,3,4.0,Super Deluxe,3.0,Married,3.0,1,4,1,2.0,AVP,35430.0
4507,204507,0,37.0,Self Enquiry,1,7.0,Salaried,Female,3,4.0,Deluxe,4.0,Married,2.0,0,5,1,2.0,Manager,23906.0
4508,204508,0,30.0,Self Enquiry,1,30.0,Salaried,Male,3,2.0,Basic,3.0,Married,3.0,0,1,1,2.0,Executive,21378.0
4509,204509,1,59.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,King,4.0,Single,5.0,1,3,1,1.0,VP,37924.0
4510,204510,0,36.0,Self Enquiry,1,7.0,Salaried,Female,3,2.0,Basic,3.0,Single,5.0,0,3,1,2.0,Executive,21184.0
4511,204511,0,43.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Deluxe,3.0,Married,2.0,1,3,0,1.0,Manager,24740.0
4512,204512,1,29.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Basic,3.0,Unmarried,8.0,0,3,1,2.0,Executive,23060.0
4513,204513,0,37.0,Self Enquiry,2,20.0,Salaried,Male,3,4.0,Basic,4.0,Married,6.0,0,3,1,2.0,Executive,20821.0
4514,204514,0,33.0,Self Enquiry,1,11.0,Salaried,Female,4,5.0,Deluxe,3.0,Married,3.0,0,4,1,2.0,Manager,24840.0
4515,204515,0,41.0,Company Invited,1,23.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,8.0,0,5,0,1.0,Manager,23772.0
4516,204516,0,31.0,Self Enquiry,1,9.0,Small Business,Fe Male,3,5.0,Deluxe,3.0,Unmarried,7.0,1,1,1,2.0,Manager,25555.0
4517,204517,0,46.0,Self Enquiry,1,9.0,Salaried,Female,4,5.0,Basic,3.0,Single,3.0,0,3,1,1.0,Executive,20952.0
4518,204518,0,43.0,Self Enquiry,1,36.0,Salaried,Male,4,4.0,Deluxe,4.0,Married,3.0,0,3,1,1.0,Manager,23112.0
4519,204519,0,39.0,Company Invited,1,19.0,Salaried,Male,2,5.0,Deluxe,5.0,Married,4.0,0,5,1,1.0,Manager,24966.0
4520,204520,0,35.0,Company Invited,1,23.0,Salaried,Female,4,5.0,Basic,3.0,Single,3.0,0,5,1,3.0,Executive,21231.0
4521,204521,1,50.0,Self Enquiry,3,18.0,Small Business,Female,3,4.0,Standard,3.0,Married,3.0,0,4,0,1.0,Senior Manager,26332.0
4522,204522,1,56.0,Self Enquiry,3,9.0,Small Business,Male,3,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,1.0,Manager,23838.0
4523,204523,0,44.0,Self Enquiry,1,21.0,Salaried,Male,4,4.0,Super Deluxe,5.0,Married,3.0,0,5,1,2.0,AVP,35837.0
4524,204524,0,28.0,Self Enquiry,1,12.0,Large Business,Male,3,5.0,Standard,3.0,Married,3.0,1,3,1,2.0,Senior Manager,31486.0
4525,204525,0,36.0,Self Enquiry,1,14.0,Salaried,Male,3,4.0,Standard,3.0,Single,5.0,0,3,0,2.0,Senior Manager,28899.0
4526,204526,0,29.0,Self Enquiry,3,9.0,Small Business,Female,3,4.0,Deluxe,4.0,Married,3.0,1,3,1,2.0,Manager,23457.0
4527,204527,0,35.0,Self Enquiry,2,10.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,0,1,1,1.0,Executive,22415.0
4528,204528,1,27.0,Company Invited,1,12.0,Small Business,Female,3,5.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,21044.0
4529,204529,0,28.0,Company Invited,1,10.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,0,1,0,1.0,Executive,20384.0
4530,204530,0,52.0,Self Enquiry,3,33.0,Small Business,Female,4,4.0,Super Deluxe,3.0,Married,4.0,0,3,1,2.0,AVP,34985.0
4531,204531,0,45.0,Self Enquiry,1,11.0,Small Business,Male,3,4.0,Deluxe,4.0,Unmarried,2.0,0,1,1,2.0,Manager,24611.0
4532,204532,0,26.0,Self Enquiry,1,9.0,Small Business,Male,4,2.0,Basic,5.0,Unmarried,2.0,0,1,0,2.0,Executive,22102.0
4533,204533,0,34.0,Self Enquiry,3,7.0,Small Business,Male,3,2.0,Deluxe,5.0,Married,3.0,0,4,0,2.0,Manager,22715.0
4534,204534,0,36.0,Self Enquiry,1,34.0,Small Business,Female,3,5.0,Basic,5.0,Single,3.0,0,4,0,2.0,Executive,21237.0
4535,204535,0,37.0,Self Enquiry,3,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,1,3,1,2.0,Manager,24879.0
4536,204536,0,33.0,Self Enquiry,3,20.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,4.0,0,1,0,3.0,Manager,23081.0
4537,204537,0,31.0,Company Invited,1,12.0,Salaried,Male,4,5.0,Basic,3.0,Married,2.0,0,5,0,1.0,Executive,22439.0
4538,204538,0,54.0,Self Enquiry,3,14.0,Small Business,Female,4,5.0,Standard,3.0,Married,2.0,1,1,0,2.0,Senior Manager,29612.0
4539,204539,0,46.0,Self Enquiry,3,16.0,Small Business,Male,4,4.0,Standard,5.0,Married,6.0,1,1,0,1.0,Senior Manager,29439.0
4540,204540,0,33.0,Self Enquiry,1,15.0,Small Business,Female,4,2.0,Deluxe,3.0,Married,7.0,0,3,1,3.0,Manager,23853.0
4541,204541,0,53.0,Company Invited,1,32.0,Small Business,Female,3,5.0,Super Deluxe,3.0,Married,5.0,0,5,0,2.0,AVP,32504.0
4542,204542,0,38.0,Self Enquiry,3,23.0,Small Business,Male,4,5.0,Deluxe,3.0,Married,6.0,0,5,1,1.0,Manager,25012.0
4543,204543,0,29.0,Self Enquiry,2,15.0,Small Business,Male,4,5.0,Basic,3.0,Married,3.0,0,1,1,1.0,Executive,23614.0
4544,204544,0,23.0,Self Enquiry,1,7.0,Salaried,Male,3,5.0,Deluxe,3.0,Married,8.0,0,1,1,2.0,Manager,23453.0
4545,204545,0,45.0,Self Enquiry,1,15.0,Salaried,Male,4,2.0,Basic,3.0,Married,4.0,1,3,1,1.0,Executive,21496.0
