,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation,CustomerID
3883,0,Salaried,Male,Deluxe,Married,Manager,203892
3884,0,Large Business,Male,Basic,Single,Executive,203893
3885,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,203894
3886,0,Salaried,Female,Deluxe,Married,Manager,203895
3887,1,Salaried,Male,Deluxe,Married,Manager,203896
3888,0,Small Business,Female,Deluxe,Married,Manager,203897
3889,0,Salaried,Female,Deluxe,Unmarried,Manager,203898
3890,0,Salaried,Male,Basic,Unmarried,Executive,203899
3891,1,Salaried,Male,Deluxe,Married,Manager,203900
3892,0,Small Business,Female,Basic,Married,Executive,203901
3893,0,Salaried,Female,Basic,Married,Executive,203902
3894,0,Salaried,Male,Deluxe,Married,Manager,203903
3895,0,Small Business,Female,Basic,Unmarried,Executive,203904
3896,0,Small Business,Male,Standard,Married,Senior Manager,203905
3897,0,Small Business,Female,Super Deluxe,Married,AVP,203906
3898,1,Small Business,Male,Deluxe,Single,Manager,203907
3899,0,Salaried,Female,Basic,Unmarried,Executive,203908
3900,1,Small Business,Male,Deluxe,Married,Manager,203909
3901,0,Small Business,Male,Standard,Married,Senior Manager,203910
3902,0,Salaried,Male,Deluxe,Married,Manager,203911
3903,1,Small Business,Male,Deluxe,Married,Manager,203912
3904,0,Small Business,Male,Deluxe,Married,Manager,203913
3905,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,203914
3906,1,Salaried,Male,Deluxe,Married,Manager,203915
3907,0,Salaried,Male,Basic,Single,Executive,203916
3908,1,Salaried,Female,Basic,Married,Executive,203917
3909,0,Small Business,Male,Basic,Married,Executive,203918
3910,1,Salaried,Male,Basic,Unmarried,Executive,203919
3911,0,Small Business,Female,Basic,Married,Executive,203920
3912,0,Salaried,Male,Basic,Married,Executive,203921
3913,1,Salaried,Male,Standard,Unmarried,Senior Manager,203922
3914,0,Small Business,Male,Deluxe,Married,Manager,203923
3915,0,Small Business,Male,Basic,Married,Executive,203924
3916,0,Salaried,Female,Deluxe,Unmarried,Manager,203925
3917,0,Salaried,Male,Basic,Married,Executive,203926
3918,0,Small Business,Male,Basic,Married,Executive,203927
3919,0,Salaried,Male,Basic,Single,Executive,203928
3920,0,Salaried,Female,Standard,Married,Senior Manager,203929
3921,0,Salaried,Male,Basic,Married,Executive,203930
3922,1,Small Business,Male,Basic,Married,Executive,203931
3923,0,Salaried,Female,Super Deluxe,Married,AVP,203932
3924,0,Salaried,Male,Basic,Unmarried,Executive,203933
3925,1,Salaried,Female,Deluxe,Married,Manager,203934
3926,0,Salaried,Male,Basic,Unmarried,Executive,203935
3927,0,Salaried,Female,Standard,Single,Senior Manager,203936
3928,0,Salaried,Male,Basic,Single,Executive,203937
3929,0,Small Business,Male,Basic,Unmarried,Executive,203938
3930,0,Salaried,Female,King,Married,VP,203939
3931,1,Salaried,Female,Basic,Unmarried,Executive,203940
3932,0,Small Business,Male,Deluxe,Married,Manager,203941
3933,0,Small Business,Female,Standard,Married,Senior Manager,203942
3934,0,Small Business,Female,King,Single,VP,203943
3935,0,Small Business,Male,Basic,Single,Executive,203944
3936,0,Salaried,Male,Deluxe,Married,Manager,203945
3937,0,Small Business,Male,Basic,Single,Executive,203946
3938,0,Large Business,Male,Deluxe,Married,Manager,203947
3939,0,Small Business,Male,Basic,Married,Executive,203948
3940,0,Small Business,Female,Basic,Married,Executive,203949
3941,0,Small Business,Male,Basic,Married,Executive,203950
3942,0,Small Business,Female,Basic,Married,Executive,203951
3943,0,Salaried,Female,Basic,Married,Executive,203952
3944,1,Salaried,Female,Deluxe,Married,Manager,203953
3945,0,Salaried,Male,Basic,Married,Executive,203954
3946,0,Salaried,Female,Basic,Married,Executive,203955
3947,0,Salaried,Male,Basic,Single,Executive,203956
3948,1,Salaried,Male,Standard,Unmarried,Senior Manager,203957
3949,1,Small Business,Female,Deluxe,Unmarried,Manager,203958
3950,0,Large Business,Female,King,Married,VP,203959
3951,1,Small Business,Male,Deluxe,Unmarried,Manager,203960
3952,0,Salaried,Male,Basic,Married,Executive,203961
3953,1,Small Business,Male,Deluxe,Unmarried,Manager,203962
3954,0,Salaried,Male,Basic,Married,Executive,203963
3955,0,Salaried,Male,Standard,Unmarried,Senior Manager,203964
3956,0,Large Business,Male,Basic,Unmarried,Executive,203965
3957,0,Small Business,Female,Deluxe,Married,Manager,203966
3958,1,Small Business,Male,Standard,Married,Senior Manager,203967
3959,0,Small Business,Female,Deluxe,Married,Manager,203968
3960,1,Salaried,Female,Standard,Single,Senior Manager,203969
3961,1,Salaried,Male,Standard,Married,Senior Manager,203970
3962,0,Small Business,Female,Basic,Married,Executive,203971
3963,0,Salaried,Male,Deluxe,Married,Manager,203972
3964,0,Salaried,Male,Deluxe,Married,Manager,203973
3965,0,Small Business,Male,Deluxe,Married,Manager,203974
3966,1,Salaried,Female,Deluxe,Single,Manager,203975
3967,0,Small Business,Female,King,Married,VP,203976
3968,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,203977
3969,0,Large Business,Female,Standard,Married,Senior Manager,203978
3970,0,Small Business,Female,Super Deluxe,Married,AVP,203979
3971,1,Salaried,Male,Deluxe,Unmarried,Manager,203980
3972,0,Salaried,Male,Standard,Married,Senior Manager,203981
3973,1,Small Business,Male,Basic,Married,Executive,203982
3974,0,Small Business,Male,Basic,Married,Executive,203983
3975,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,203984
3976,0,Salaried,Male,Basic,Married,Executive,203985
3977,0,Small Business,Male,Basic,Single,Executive,203986
3978,0,Salaried,Male,Deluxe,Married,Manager,203987
3979,0,Salaried,Female,Basic,Married,Executive,203988
3980,0,Salaried,Female,Deluxe,Unmarried,Manager,203989
3981,0,Small Business,Male,Deluxe,Unmarried,Manager,203990
3982,0,Salaried,Male,Standard,Married,Senior Manager,203991
3983,0,Small Business,Male,Standard,Single,Senior Manager,203992
3984,0,Small Business,Male,Deluxe,Married,Manager,203993
3985,0,Salaried,Male,Deluxe,Married,Manager,203994
3986,0,Small Business,Male,Basic,Unmarried,Executive,203995
3987,0,Salaried,Male,Standard,Married,Senior Manager,203996
3988,1,Small Business,Female,Deluxe,Married,Manager,203997
3989,0,Small Business,Male,Deluxe,Married,Manager,203998
3990,0,Salaried,Male,Standard,Unmarried,Senior Manager,203999
3991,0,Large Business,Male,Basic,Married,Executive,204000
3992,0,Salaried,Male,Basic,Married,Executive,204001
3993,0,Salaried,Male,Deluxe,Married,Manager,204002
3994,0,Small Business,Male,Standard,Unmarried,Senior Manager,204003
3995,1,Salaried,Male,Super Deluxe,Married,AVP,204004
3996,0,Small Business,Male,Deluxe,Unmarried,Manager,204005
3997,0,Small Business,Female,Deluxe,Married,Manager,204006
3998,1,Small Business,Male,Standard,Married,Senior Manager,204007
3999,0,Small Business,Male,Deluxe,Unmarried,Manager,204008
4000,0,Large Business,Female,Standard,Married,Senior Manager,204009
4001,0,Salaried,Female,Deluxe,Married,Manager,204010
4002,1,Small Business,Male,Deluxe,Married,Manager,204011
4003,0,Small Business,Male,Super Deluxe,Single,AVP,204012
4004,1,Small Business,Male,Deluxe,Married,Manager,204013
4005,0,Salaried,Male,Basic,Married,Executive,204014
4006,0,Salaried,Male,Basic,Unmarried,Executive,204015
4007,1,Salaried,Female,Basic,Unmarried,Executive,204016
4008,0,Salaried,Female,Deluxe,Unmarried,Manager,204017
4009,1,Salaried,Male,Deluxe,Married,Manager,204018
4010,1,Salaried,Female,King,Married,VP,204019
4011,1,Salaried,Female,King,Married,VP,204020
4012,0,Small Business,Male,Deluxe,Unmarried,Manager,204021
4013,0,Small Business,Male,Basic,Married,Executive,204022
4014,0,Small Business,Female,Basic,Unmarried,Executive,204023
4015,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204024
4016,1,Salaried,Male,Deluxe,Unmarried,Manager,204025
4017,1,Salaried,Female,Super Deluxe,Single,AVP,204026
4018,0,Salaried,Male,Basic,Married,Executive,204027
4019,0,Salaried,Female,Deluxe,Married,Manager,204028
4020,0,Salaried,Male,Standard,Unmarried,Senior Manager,204029
4021,0,Small Business,Female,Standard,Single,Senior Manager,204030
4022,1,Large Business,Female,Standard,Married,Senior Manager,204031
4023,0,Salaried,Female,Basic,Married,Executive,204032
4024,1,Salaried,Male,Super Deluxe,Married,AVP,204033
4025,1,Salaried,Male,Basic,Married,Executive,204034
4026,1,Small Business,Male,Deluxe,Married,Manager,204035
4027,0,Salaried,Female,Basic,Married,Executive,204036
4028,0,Salaried,Male,King,Single,VP,204037
4029,0,Salaried,Male,Deluxe,Married,Manager,204038
4030,0,Salaried,Female,Basic,Married,Executive,204039
4031,0,Small Business,Female,Standard,Married,Senior Manager,204040
4032,0,Small Business,Male,Basic,Single,Executive,204041
4033,0,Large Business,Male,Basic,Married,Executive,204042
4034,0,Small Business,Female,Deluxe,Married,Manager,204043
4035,1,Small Business,Female,Basic,Unmarried,Executive,204044
4036,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204045
4037,0,Salaried,Female,Deluxe,Married,Manager,204046
4038,0,Salaried,Male,Standard,Married,Senior Manager,204047
4039,0,Salaried,Female,Basic,Married,Executive,204048
4040,0,Small Business,Male,Deluxe,Married,Manager,204049
4041,1,Salaried,Male,Standard,Single,Senior Manager,204050
4042,0,Salaried,Female,Deluxe,Married,Manager,204051
4043,0,Salaried,Male,Deluxe,Married,Manager,204052
4044,0,Salaried,Male,Deluxe,Married,Manager,204053
4045,0,Small Business,Female,Basic,Unmarried,Executive,204054
4046,0,Small Business,Male,Basic,Unmarried,Executive,204055
4047,0,Large Business,Female,Deluxe,Unmarried,Manager,204056
4048,0,Salaried,Female,Basic,Unmarried,Executive,204057
4049,1,Small Business,Male,Deluxe,Married,Manager,204058
4050,0,Large Business,Female,Basic,Married,Executive,204059
4051,0,Small Business,Male,Basic,Unmarried,Executive,204060
4052,1,Salaried,Male,Super Deluxe,Married,AVP,204061
4053,0,Salaried,Male,Basic,Married,Executive,204062
4054,0,Small Business,Female,Basic,Single,Executive,204063
4055,1,Small Business,Female,Deluxe,Married,Manager,204064
4056,0,Small Business,Male,Standard,Married,Senior Manager,204065
4057,0,Small Business,Male,Deluxe,Married,Manager,204066
4058,0,Salaried,Male,Deluxe,Married,Manager,204067
4059,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204068
4060,1,Large Business,Male,Deluxe,Married,Manager,204069
4061,0,Small Business,Male,Deluxe,Married,Manager,204070
4062,0,Small Business,Female,Basic,Married,Executive,204071
4063,0,Small Business,Male,Standard,Married,Senior Manager,204072
4064,1,Small Business,Female,Basic,Married,Executive,204073
4065,0,Small Business,Male,Basic,Married,Executive,204074
4066,1,Small Business,Male,Basic,Married,Executive,204075
4067,0,Small Business,Male,Basic,Married,Executive,204076
4068,0,Salaried,Male,Standard,Married,Senior Manager,204077
4069,1,Small Business,Male,Basic,Married,Executive,204078
4070,0,Salaried,Female,King,Single,VP,204079
4071,0,Salaried,Male,Basic,Married,Executive,204080
4072,0,Salaried,Female,Standard,Married,Senior Manager,204081
4073,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,204082
4074,0,Salaried,Male,Basic,Unmarried,Executive,204083
4075,0,Large Business,Male,Basic,Married,Executive,204084
4076,1,Large Business,Female,Basic,Single,Executive,204085
4077,1,Small Business,Male,Basic,Single,Executive,204086
4078,1,Small Business,Male,Deluxe,Married,Manager,204087
4079,0,Salaried,Female,Deluxe,Married,Manager,204088
4080,0,Salaried,Female,Basic,Married,Executive,204089
4081,0,Salaried,Male,Basic,Single,Executive,204090
4082,0,Salaried,Male,Basic,Single,Executive,204091
4083,0,Small Business,Female,Standard,Married,Senior Manager,204092
4084,0,Salaried,Female,Basic,Single,Executive,204093
4085,0,Small Business,Female,Basic,Married,Executive,204094
4086,0,Small Business,Female,Basic,Single,Executive,204095
4087,0,Small Business,Female,Basic,Unmarried,Executive,204096
4088,0,Small Business,Male,Basic,Married,Executive,204097
4089,0,Small Business,Female,Deluxe,Married,Manager,204098
4090,0,Small Business,Female,Basic,Married,Executive,204099
4091,0,Small Business,Female,King,Married,VP,204100
4092,0,Small Business,Male,King,Single,VP,204101
4093,1,Salaried,Male,Deluxe,Married,Manager,204102
4094,0,Small Business,Female,Super Deluxe,Single,AVP,204103
4095,0,Salaried,Male,King,Married,VP,204104
4096,0,Small Business,Female,Basic,Single,Executive,204105
4097,0,Salaried,Male,Deluxe,Married,Manager,204106
4098,1,Small Business,Male,Basic,Married,Executive,204107
4099,1,Small Business,Male,Super Deluxe,Married,AVP,204108
4100,0,Salaried,Male,Basic,Married,Executive,204109
4101,1,Small Business,Female,Deluxe,Unmarried,Manager,204110
4102,1,Small Business,Female,Deluxe,Married,Manager,204111
4103,0,Salaried,Male,Deluxe,Married,Manager,204112
4104,0,Large Business,Male,Deluxe,Married,Manager,204113
4105,1,Large Business,Male,Deluxe,Married,Manager,204114
4106,1,Salaried,Male,Deluxe,Married,Manager,204115
4107,1,Small Business,Male,Basic,Married,Executive,204116
4108,0,Small Business,Male,Deluxe,Married,Manager,204117
4109,0,Small Business,Male,Deluxe,Married,Manager,204118
4110,0,Small Business,Female,Standard,Married,Senior Manager,204119
4111,0,Salaried,Male,Basic,Married,Executive,204120
4112,1,Small Business,Female,Basic,Single,Executive,204121
4113,1,Salaried,Male,Deluxe,Married,Manager,204122
4114,0,Small Business,Male,Standard,Married,Senior Manager,204123
4115,0,Small Business,Male,Standard,Married,Senior Manager,204124
4116,1,Salaried,Male,Standard,Unmarried,Senior Manager,204125
4117,1,Salaried,Female,Deluxe,Single,Manager,204126
4118,0,Salaried,Male,Standard,Married,Senior Manager,204127
4119,0,Large Business,Female,Basic,Unmarried,Executive,204128
4120,0,Salaried,Female,Standard,Single,Senior Manager,204129
4121,1,Small Business,Fe Male,Deluxe,Unmarried,Manager,204130
4122,0,Large Business,Male,Basic,Single,Executive,204131
4123,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204132
4124,0,Small Business,Female,Deluxe,Married,Manager,204133
4125,0,Salaried,Male,Deluxe,Unmarried,Manager,204134
4126,0,Small Business,Female,Basic,Married,Executive,204135
4127,1,Salaried,Male,Standard,Married,Senior Manager,204136
4128,0,Salaried,Male,Standard,Married,Senior Manager,204137
4129,1,Small Business,Male,Deluxe,Married,Manager,204138
4130,0,Salaried,Male,Basic,Married,Executive,204139
4131,1,Small Business,Male,Basic,Married,Executive,204140
4132,1,Small Business,Female,Standard,Married,Senior Manager,204141
4133,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204142
4134,0,Small Business,Male,Basic,Single,Executive,204143
4135,0,Salaried,Female,Basic,Unmarried,Executive,204144
4136,0,Large Business,Male,King,Married,VP,204145
4137,0,Small Business,Male,Basic,Married,Executive,204146
4138,0,Small Business,Female,King,Married,VP,204147
4139,0,Small Business,Male,Basic,Married,Executive,204148
4140,0,Small Business,Female,Super Deluxe,Married,AVP,204149
4141,0,Salaried,Female,Basic,Married,Executive,204150
4142,1,Salaried,Male,King,Single,VP,204151
4143,0,Salaried,Female,Basic,Married,Executive,204152
4144,0,Salaried,Male,Basic,Unmarried,Executive,204153
4145,0,Small Business,Female,Basic,Married,Executive,204154
4146,1,Small Business,Male,Deluxe,Married,Manager,204155
4147,0,Salaried,Male,Deluxe,Married,Manager,204156
4148,0,Large Business,Male,Deluxe,Married,Manager,204157
4149,0,Salaried,Male,King,Married,VP,204158
4150,1,Small Business,Male,Standard,Married,Senior Manager,204159
4151,0,Salaried,Female,Basic,Married,Executive,204160
4152,0,Salaried,Male,Deluxe,Married,Manager,204161
4153,0,Small Business,Female,Basic,Married,Executive,204162
4154,1,Salaried,Male,Deluxe,Married,Manager,204163
4155,1,Small Business,Male,Standard,Married,Senior Manager,204164
4156,1,Large Business,Female,Standard,Single,Senior Manager,204165
4157,0,Salaried,Male,Basic,Single,Executive,204166
4158,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,204167
4159,0,Small Business,Male,Deluxe,Married,Manager,204168
4160,0,Salaried,Female,Deluxe,Married,Manager,204169
4161,0,Small Business,Female,Basic,Married,Executive,204170
4162,0,Small Business,Male,King,Married,VP,204171
4163,0,Salaried,Male,Basic,Married,Executive,204172
4164,1,Small Business,Male,Basic,Unmarried,Executive,204173
4165,1,Salaried,Male,Basic,Married,Executive,204174
4166,1,Salaried,Male,Deluxe,Married,Manager,204175
4167,0,Large Business,Male,Deluxe,Single,Manager,204176
4168,0,Large Business,Female,Super Deluxe,Married,AVP,204177
4169,0,Salaried,Male,Basic,Unmarried,Executive,204178
4170,0,Small Business,Male,Deluxe,Married,Manager,204179
4171,0,Small Business,Male,Deluxe,Married,Manager,204180
4172,1,Salaried,Male,Deluxe,Married,Manager,204181
4173,0,Small Business,Male,Super Deluxe,Married,AVP,204182
4174,0,Salaried,Male,Basic,Married,Executive,204183
4175,0,Small Business,Male,King,Single,VP,204184
4176,1,Salaried,Male,Standard,Married,Senior Manager,204185
4177,0,Small Business,Male,Basic,Married,Executive,204186
4178,0,Small Business,Male,Deluxe,Married,Manager,204187
4179,0,Small Business,Male,Basic,Unmarried,Executive,204188
4180,1,Small Business,Female,Standard,Married,Senior Manager,204189
4181,0,Salaried,Female,Standard,Married,Senior Manager,204190
4182,0,Small Business,Female,Deluxe,Married,Manager,204191
4183,1,Salaried,Female,Deluxe,Married,Manager,204192
4184,0,Salaried,Male,King,Married,VP,204193
4185,0,Small Business,Male,Super Deluxe,Married,AVP,204194
4186,0,Salaried,Male,Deluxe,Married,Manager,204195
4187,1,Salaried,Male,Deluxe,Unmarried,Manager,204196
4188,0,Large Business,Male,Deluxe,Married,Manager,204197
4189,1,Small Business,Male,Deluxe,Married,Manager,204198
4190,0,Salaried,Female,Basic,Single,Executive,204199
4191,1,Salaried,Male,Basic,Married,Executive,204200
4192,0,Salaried,Male,Deluxe,Married,Manager,204201
4193,0,Small Business,Male,Basic,Married,Executive,204202
4194,0,Salaried,Female,Basic,Unmarried,Executive,204203
4195,1,Salaried,Female,King,Single,VP,204204
4196,0,Large Business,Male,Deluxe,Unmarried,Manager,204205
4197,1,Small Business,Female,Basic,Married,Executive,204206
4198,0,Small Business,Male,Deluxe,Unmarried,Manager,204207
4199,1,Small Business,Male,Basic,Married,Executive,204208
4200,1,Small Business,Female,Super Deluxe,Married,AVP,204209
4201,0,Small Business,Male,Basic,Single,Executive,204210
4202,0,Small Business,Male,Standard,Married,Senior Manager,204211
4203,1,Salaried,Male,Basic,Married,Executive,204212
4204,0,Small Business,Male,Deluxe,Married,Manager,204213
4205,0,Salaried,Male,Super Deluxe,Single,AVP,204214
4206,0,Small Business,Female,Basic,Single,Executive,204215
4207,0,Small Business,Male,Deluxe,Unmarried,Manager,204216
4208,0,Large Business,Male,Deluxe,Married,Manager,204217
4209,0,Small Business,Male,Standard,Married,Senior Manager,204218
4210,1,Salaried,Female,Deluxe,Married,Manager,204219
4211,0,Salaried,Male,Deluxe,Married,Manager,204220
4212,0,Salaried,Female,Standard,Married,Senior Manager,204221
4213,1,Salaried,Male,Deluxe,Married,Manager,204222
4214,0,Large Business,Male,Basic,Married,Executive,204223
4215,0,Salaried,Male,Deluxe,Married,Manager,204224
4216,1,Salaried,Male,Standard,Married,Senior Manager,204225
4217,0,Salaried,Male,Basic,Married,Executive,204226
4218,1,Salaried,Female,Standard,Married,Senior Manager,204227
4219,0,Small Business,Male,Super Deluxe,Married,AVP,204228
4220,1,Salaried,Female,Basic,Single,Executive,204229
4221,0,Large Business,Female,Super Deluxe,Single,AVP,204230
4222,0,Small Business,Male,Deluxe,Married,Manager,204231
4223,0,Salaried,Female,Basic,Single,Executive,204232
4224,0,Large Business,Female,Deluxe,Married,Manager,204233
4225,0,Salaried,Male,Deluxe,Unmarried,Manager,204234
4226,0,Small Business,Male,Deluxe,Married,Manager,204235
4227,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204236
4228,0,Small Business,Male,Basic,Married,Executive,204237
4229,0,Small Business,Female,Deluxe,Married,Manager,204238
4230,1,Salaried,Female,Standard,Married,Senior Manager,204239
4231,1,Small Business,Male,King,Married,VP,204240
4232,0,Small Business,Female,Deluxe,Married,Manager,204241
4233,1,Small Business,Male,Deluxe,Unmarried,Manager,204242
4234,0,Salaried,Male,King,Married,VP,204243
4235,1,Salaried,Female,Deluxe,Married,Manager,204244
4236,1,Small Business,Male,Deluxe,Married,Manager,204245
4237,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,204246
4238,0,Salaried,Female,Standard,Married,Senior Manager,204247
4239,0,Salaried,Male,Deluxe,Married,Manager,204248
4240,0,Small Business,Male,Deluxe,Married,Manager,204249
4241,0,Salaried,Male,Basic,Married,Executive,204250
4242,0,Salaried,Male,Basic,Unmarried,Executive,204251
4243,0,Small Business,Female,Deluxe,Married,Manager,204252
4244,0,Small Business,Female,Deluxe,Married,Manager,204253
4245,0,Small Business,Male,Deluxe,Married,Manager,204254
4246,0,Salaried,Male,Standard,Married,Senior Manager,204255
4247,0,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204256
4248,0,Small Business,Female,Deluxe,Married,Manager,204257
4249,0,Large Business,Male,Standard,Unmarried,Senior Manager,204258
4250,0,Salaried,Male,Basic,Married,Executive,204259
4251,0,Small Business,Male,Deluxe,Unmarried,Manager,204260
4252,1,Small Business,Male,Deluxe,Unmarried,Manager,204261
4253,0,Salaried,Female,Super Deluxe,Single,AVP,204262
4254,1,Salaried,Male,Deluxe,Married,Manager,204263
4255,0,Large Business,Male,Basic,Married,Executive,204264
4256,0,Small Business,Female,Basic,Married,Executive,204265
4257,0,Small Business,Female,Standard,Married,Senior Manager,204266
4258,0,Small Business,Male,Deluxe,Married,Manager,204267
4259,1,Large Business,Female,Deluxe,Married,Manager,204268
4260,0,Salaried,Male,Deluxe,Married,Manager,204269
4261,0,Salaried,Male,Deluxe,Unmarried,Manager,204270
4262,1,Large Business,Female,Basic,Single,Executive,204271
4263,1,Small Business,Fe Male,Deluxe,Unmarried,Manager,204272
4264,1,Small Business,Male,Standard,Married,Senior Manager,204273
4265,0,Small Business,Male,Deluxe,Married,Manager,204274
4266,0,Salaried,Female,Basic,Married,Executive,204275
4267,1,Small Business,Male,Basic,Unmarried,Executive,204276
4268,0,Small Business,Female,Basic,Unmarried,Executive,204277
4269,0,Small Business,Female,Basic,Married,Executive,204278
4270,1,Small Business,Female,Deluxe,Married,Manager,204279
4271,1,Small Business,Male,Deluxe,Unmarried,Manager,204280
4272,0,Large Business,Male,Standard,Single,Senior Manager,204281
4273,0,Small Business,Male,Deluxe,Married,Manager,204282
4274,0,Salaried,Male,Basic,Unmarried,Executive,204283
4275,0,Salaried,Female,Basic,Unmarried,Executive,204284
4276,0,Salaried,Male,Basic,Single,Executive,204285
4277,0,Salaried,Male,Deluxe,Unmarried,Manager,204286
4278,0,Small Business,Male,Basic,Married,Executive,204287
4279,0,Salaried,Male,Deluxe,Unmarried,Manager,204288
4280,0,Salaried,Male,Standard,Single,Senior Manager,204289
4281,0,Salaried,Female,Deluxe,Married,Manager,204290
4282,0,Salaried,Female,Basic,Married,Executive,204291
4283,1,Small Business,Male,Deluxe,Unmarried,Manager,204292
4284,0,Salaried,Female,Super Deluxe,Single,AVP,204293
4285,0,Small Business,Female,Deluxe,Married,Manager,204294
4286,0,Large Business,Male,Basic,Married,Executive,204295
4287,1,Large Business,Male,Basic,Unmarried,Executive,204296
4288,0,Small Business,Female,Basic,Married,Executive,204297
4289,0,Small Business,Male,Standard,Married,Senior Manager,204298
4290,1,Large Business,Male,Basic,Single,Executive,204299
4291,0,Salaried,Female,Basic,Married,Executive,204300
4292,0,Small Business,Female,Deluxe,Married,Manager,204301
4293,0,Salaried,Female,Basic,Married,Executive,204302
4294,0,Salaried,Male,Deluxe,Unmarried,Manager,204303
4295,0,Salaried,Male,Super Deluxe,Married,AVP,204304
4296,0,Small Business,Female,Deluxe,Married,Manager,204305
4297,0,Small Business,Male,King,Married,VP,204306
4298,1,Small Business,Female,Deluxe,Married,Manager,204307
4299,0,Small Business,Female,Deluxe,Married,Manager,204308
4300,1,Small Business,Male,Basic,Married,Executive,204309
4301,0,Salaried,Female,Deluxe,Married,Manager,204310
4302,0,Salaried,Female,Deluxe,Unmarried,Manager,204311
4303,1,Small Business,Female,Deluxe,Married,Manager,204312
4304,0,Salaried,Male,Basic,Married,Executive,204313
4305,1,Salaried,Male,King,Married,VP,204314
4306,1,Salaried,Female,Super Deluxe,Married,AVP,204315
4307,0,Large Business,Fe Male,Deluxe,Unmarried,Manager,204316
4308,0,Small Business,Male,Standard,Married,Senior Manager,204317
4309,0,Small Business,Male,Deluxe,Married,Manager,204318
4310,0,Small Business,Male,Basic,Married,Executive,204319
4311,0,Small Business,Male,Standard,Married,Senior Manager,204320
4312,0,Salaried,Male,Basic,Married,Executive,204321
4313,0,Salaried,Female,Super Deluxe,Married,AVP,204322
4314,1,Salaried,Female,Deluxe,Married,Manager,204323
4315,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,204324
4316,0,Salaried,Female,King,Married,VP,204325
4317,0,Small Business,Female,Deluxe,Married,Manager,204326
4318,1,Large Business,Female,Deluxe,Married,Manager,204327
4319,0,Large Business,Female,Basic,Unmarried,Executive,204328
4320,1,Small Business,Female,Basic,Married,Executive,204329
4321,1,Salaried,Male,Basic,Married,Executive,204330
4322,0,Salaried,Female,King,Married,VP,204331
4323,0,Salaried,Female,Basic,Married,Executive,204332
4324,1,Salaried,Male,Basic,Married,Executive,204333
4325,0,Small Business,Male,Standard,Married,Senior Manager,204334
4326,0,Large Business,Female,Basic,Married,Executive,204335
4327,0,Large Business,Male,Basic,Single,Executive,204336
4328,1,Salaried,Female,Standard,Married,Senior Manager,204337
4329,0,Small Business,Male,Super Deluxe,Married,AVP,204338
4330,0,Salaried,Male,Super Deluxe,Married,AVP,204339
4331,1,Small Business,Female,Basic,Single,Executive,204340
4332,1,Small Business,Female,Standard,Married,Senior Manager,204341
4333,0,Small Business,Female,Deluxe,Married,Manager,204342
4334,0,Salaried,Male,Super Deluxe,Married,AVP,204343
4335,0,Salaried,Male,Basic,Unmarried,Executive,204344
4336,0,Salaried,Female,Deluxe,Unmarried,Manager,204345
4337,0,Salaried,Male,Basic,Married,Executive,204346
4338,0,Small Business,Female,Standard,Married,Senior Manager,204347
4339,0,Salaried,Male,Standard,Married,Senior Manager,204348
4340,0,Small Business,Male,Standard,Married,Senior Manager,204349
4341,0,Small Business,Male,Basic,Married,Executive,204350
4342,0,Small Business,Male,Basic,Unmarried,Executive,204351
4343,0,Salaried,Male,Standard,Married,Senior Manager,204352
4344,1,Salaried,Male,Standard,Married,Senior Manager,204353
4345,1,Salaried,Female,Standard,Married,Senior Manager,204354
4346,1,Salaried,Male,Basic,Married,Executive,204355
4347,1,Small Business,Male,Standard,Single,Senior Manager,204356
4348,1,Large Business,Male,Basic,Unmarried,Executive,204357
4349,0,Small Business,Female,Deluxe,Married,Manager,204358
4350,0,Salaried,Female,Super Deluxe,Single,AVP,204359
4351,1,Salaried,Male,Deluxe,Unmarried,Manager,204360
4352,0,Small Business,Male,Deluxe,Married,Manager,204361
4353,0,Salaried,Female,Super Deluxe,Single,AVP,204362
4354,1,Salaried,Female,Basic,Married,Executive,204363
4355,0,Salaried,Male,Deluxe,Unmarried,Manager,204364
4356,0,Small Business,Male,Standard,Married,Senior Manager,204365
4357,0,Salaried,Male,Deluxe,Married,Manager,204366
4358,1,Salaried,Female,Basic,Married,Executive,204367
4359,0,Large Business,Male,Deluxe,Married,Manager,204368
4360,0,Small Business,Female,Super Deluxe,Married,AVP,204369
4361,0,Salaried,Male,Standard,Married,Senior Manager,204370
4362,1,Small Business,Male,Basic,Single,Executive,204371
