,TypeofContact_0,Occupation_0,Gender_0,ProductPitched_0,ProductPitched_1,MaritalStatus_0,Designation_0,Designation_1,CustomerID
1941,1,1,2,0,2,3,0,2,201946
1942,2,3,2,1,0,3,1,0,201947
1943,1,3,2,0,2,3,0,2,201948
1944,2,1,1,0,2,3,0,2,201949
1945,2,1,2,0,2,3,0,2,201950
1946,1,1,2,0,2,3,0,2,201951
1947,1,3,2,0,1,3,0,1,201952
1948,1,1,2,0,1,1,0,1,201953
1949,1,3,2,0,1,3,0,1,201954
1950,1,3,1,0,2,3,0,2,201955
1951,1,3,2,0,1,3,0,1,201956
1952,1,1,1,0,2,1,0,2,201957
1953,1,1,1,0,1,3,0,1,201958
1954,1,1,2,0,4,3,0,4,201959
1955,1,1,1,0,2,1,0,2,201960
1956,2,3,2,0,1,3,0,1,201961
1957,1,1,1,0,4,3,0,4,201962
1958,1,1,1,0,1,1,0,1,201963
1959,1,4,1,0,2,3,0,2,201964
1960,1,3,2,0,2,3,0,2,201965
1961,1,4,2,0,2,1,0,2,201966
1962,1,1,2,1,0,3,1,0,201967
1963,1,3,2,0,2,3,0,2,201968
1964,1,3,2,0,1,3,0,1,201969
1965,1,1,1,0,1,3,0,1,201970
1966,2,3,1,0,2,3,0,2,201971
1967,1,3,1,0,1,4,0,1,201972
1968,1,1,2,0,2,3,0,2,201973
1969,2,1,1,0,1,3,0,1,201974
1970,1,1,1,0,2,3,0,2,201975
1971,1,1,2,0,3,3,0,3,201976
1972,1,3,1,0,1,3,0,1,201977
1973,1,1,2,0,1,4,0,1,201978
1974,2,1,2,0,1,3,0,1,201979
1975,1,3,2,0,3,3,0,3,201980
1976,1,3,2,0,1,3,0,1,201981
1977,1,3,2,0,2,1,0,2,201982
1978,1,3,2,0,2,1,0,2,201983
1979,2,1,2,0,2,1,0,2,201984
1980,2,1,2,0,2,3,0,2,201985
1981,1,3,2,0,2,3,0,2,201986
1982,1,1,2,0,1,3,0,1,201987
1983,1,3,1,0,1,1,0,1,201988
1984,2,1,2,0,2,3,0,2,201989
1985,1,3,2,0,1,3,0,1,201990
1986,2,3,1,0,1,3,0,1,201991
1987,1,1,2,0,2,1,0,2,201992
1988,1,3,2,0,2,3,0,2,201993
1989,1,3,3,0,3,4,0,3,201994
1990,1,1,1,0,1,1,0,1,201995
1991,1,4,1,0,1,1,0,1,201996
1992,1,3,2,0,1,1,0,1,201997
1993,2,4,2,0,1,3,0,1,201998
1994,1,1,1,0,1,4,0,1,201999
1995,1,1,1,0,3,3,0,3,202000
1996,1,1,3,0,3,4,0,3,202001
1997,1,3,2,0,1,1,0,1,202002
1998,2,1,2,0,3,3,0,3,202003
1999,1,1,2,0,4,3,0,4,202004
2000,1,1,2,1,0,3,1,0,202005
2001,1,3,2,0,1,1,0,1,202006
2002,2,1,2,0,3,3,0,3,202007
2003,1,1,2,1,0,3,1,0,202008
2004,1,3,2,0,2,3,0,2,202009
2005,1,1,1,0,2,1,0,2,202010
2006,2,1,1,0,3,3,0,3,202011
2007,1,1,1,0,3,4,0,3,202012
2008,2,3,2,0,2,1,0,2,202013
2009,2,3,1,0,4,3,0,4,202014
2010,1,3,2,0,1,3,0,1,202015
2011,1,1,2,0,2,1,0,2,202016
2012,2,3,2,0,2,3,0,2,202017
2013,2,1,2,0,1,3,0,1,202018
2014,1,3,1,0,1,1,0,1,202019
2015,1,3,2,0,2,3,0,2,202020
2016,1,1,1,0,1,3,0,1,202021
2017,1,3,2,0,4,3,0,4,202022
2018,1,3,1,0,2,1,0,2,202023
2019,1,3,1,0,1,4,0,1,202024
2020,1,3,2,0,2,3,0,2,202025
2021,1,1,2,0,1,1,0,1,202026
2022,2,1,1,0,1,3,0,1,202027
2023,2,1,2,0,1,3,0,1,202028
2024,1,3,2,0,2,3,0,2,202029
2025,1,1,1,0,1,3,0,1,202030
2026,1,3,2,0,4,3,0,4,202031
2027,1,1,2,0,2,1,0,2,202032
2028,1,3,1,0,1,1,0,1,202033
2029,1,4,2,0,1,4,0,1,202034
2030,1,3,2,0,2,1,0,2,202035
2031,2,1,1,0,1,4,0,1,202036
2032,1,1,2,0,1,1,0,1,202037
2033,1,3,2,1,0,3,1,0,202038
2034,2,1,2,0,3,4,0,3,202039
2035,2,3,2,0,2,3,0,2,202040
2036,1,1,1,0,2,3,0,2,202041
2037,1,3,1,0,1,3,0,1,202042
2038,1,4,2,0,1,1,0,1,202043
2039,1,1,1,0,2,1,0,2,202044
2040,1,3,1,0,1,3,0,1,202045
2041,1,3,2,0,1,3,0,1,202046
2042,1,1,1,0,2,3,0,2,202047
2043,2,1,1,0,1,1,0,1,202048
2044,1,3,1,0,2,1,0,2,202049
2045,1,1,1,0,2,3,0,2,202050
2046,1,1,2,0,2,3,0,2,202051
2047,2,3,1,0,1,3,0,1,202052
2048,1,1,1,0,1,3,0,1,202053
2049,2,1,2,1,0,3,1,0,202054
2050,1,1,2,0,2,3,0,2,202055
2051,2,1,2,0,2,3,0,2,202056
2052,1,1,1,0,1,3,0,1,202057
2053,1,3,2,0,4,3,0,4,202058
2054,1,1,1,0,2,3,0,2,202059
2055,1,3,2,0,3,3,0,3,202060
2056,1,3,1,0,1,1,0,1,202061
2057,1,1,1,0,4,3,0,4,202062
2058,1,1,1,0,1,3,0,1,202063
2059,1,1,2,0,2,3,0,2,202064
2060,1,1,2,1,0,1,1,0,202065
2061,1,1,1,0,2,1,0,2,202066
2062,1,1,1,0,1,3,0,1,202067
2063,1,3,2,0,2,1,0,2,202068
2064,1,1,2,0,2,3,0,2,202069
2065,1,1,1,0,1,3,0,1,202070
2066,2,3,2,0,1,1,0,1,202071
2067,1,3,1,0,1,4,0,1,202072
2068,1,1,1,0,2,1,0,2,202073
2069,1,1,2,0,1,3,0,1,202074
2070,2,1,2,0,1,3,0,1,202075
2071,2,1,1,0,2,1,0,2,202076
2072,1,3,1,0,3,3,0,3,202077
2073,1,3,2,0,1,1,0,1,202078
2074,1,1,2,0,4,3,0,4,202079
2075,1,4,2,0,3,3,0,3,202080
2076,1,1,2,0,3,4,0,3,202081
2077,1,3,1,0,1,3,0,1,202082
2078,1,1,2,0,2,3,0,2,202083
2079,2,3,1,0,2,3,0,2,202084
2080,2,3,2,0,2,3,0,2,202085
2081,1,3,1,0,4,3,0,4,202086
2082,1,3,2,0,1,1,0,1,202087
2083,1,3,2,0,2,1,0,2,202088
2084,1,3,2,0,1,3,0,1,202089
2085,1,3,1,0,2,1,0,2,202090
2086,1,1,2,0,1,3,0,1,202091
2087,2,1,2,0,1,3,0,1,202092
2088,2,1,2,0,2,3,0,2,202093
2089,1,3,1,0,3,3,0,3,202094
2090,1,3,2,0,3,3,0,3,202095
2091,1,3,1,0,1,3,0,1,202096
2092,2,3,1,0,4,3,0,4,202097
2093,1,3,2,0,1,3,0,1,202098
2094,1,3,2,0,2,3,0,2,202099
2095,1,1,2,0,1,3,0,1,202100
2096,1,1,2,0,2,3,0,2,202101
2097,2,3,2,0,2,1,0,2,202102
2098,1,1,2,0,2,3,0,2,202103
2099,1,1,2,0,1,3,0,1,202104
2100,1,1,1,0,3,3,0,3,202105
2101,2,1,1,0,2,3,0,2,202106
2102,2,1,2,0,2,3,0,2,202107
2103,1,3,2,0,1,3,0,1,202108
2104,1,4,1,0,2,3,0,2,202109
2105,2,1,2,0,2,3,0,2,202110
2106,2,1,2,0,1,3,0,1,202111
2107,1,3,2,0,2,3,0,2,202112
2108,1,1,1,0,1,3,0,1,202113
2109,1,1,2,0,2,3,0,2,202114
2110,1,3,1,0,2,3,0,2,202115
2111,1,3,2,0,4,3,0,4,202116
2112,1,4,2,0,3,3,0,3,202117
2113,2,3,1,0,2,3,0,2,202118
2114,1,1,1,0,4,1,0,4,202119
2115,2,1,1,0,1,3,0,1,202120
2116,1,3,1,0,1,3,0,1,202121
2117,2,3,2,0,3,4,0,3,202122
2118,2,1,2,0,4,3,0,4,202123
2119,1,1,1,0,1,3,0,1,202124
2120,1,1,2,0,2,3,0,2,202125
2121,1,1,2,0,2,1,0,2,202126
2122,1,3,1,0,2,3,0,2,202127
2123,1,1,2,0,2,3,0,2,202128
2124,1,3,2,0,1,1,0,1,202129
2125,2,1,2,0,2,3,0,2,202130
2126,1,1,1,0,1,3,0,1,202131
2127,1,3,1,0,2,1,0,2,202132
2128,1,1,1,0,2,1,0,2,202133
2129,1,1,2,0,1,3,0,1,202134
2130,1,1,1,0,2,1,0,2,202135
2131,1,1,1,0,1,3,0,1,202136
2132,1,1,1,0,2,3,0,2,202137
2133,1,3,1,0,2,3,0,2,202138
2134,1,3,2,0,2,3,0,2,202139
2135,1,1,1,0,2,1,0,2,202140
2136,1,1,2,0,2,3,0,2,202141
2137,1,3,1,0,1,1,0,1,202142
2138,1,1,2,0,2,1,0,2,202143
2139,1,4,1,0,3,3,0,3,202144
2140,1,1,2,0,2,3,0,2,202145
2141,1,1,1,0,1,3,0,1,202146
2142,1,1,1,0,3,3,0,3,202147
2143,1,3,2,0,2,3,0,2,202148
2144,2,3,1,0,1,3,0,1,202149
2145,1,1,2,0,2,1,0,2,202150
2146,1,4,1,0,3,3,0,3,202151
2147,2,1,1,0,2,3,0,2,202152
2148,1,3,2,0,2,3,0,2,202153
2149,1,3,2,0,3,3,0,3,202154
2150,2,3,2,0,1,1,0,1,202155
2151,1,3,2,0,2,1,0,2,202156
2152,1,3,2,0,2,1,0,2,202157
2153,1,1,2,0,2,1,0,2,202158
2154,1,4,2,0,2,1,0,2,202159
2155,1,3,1,0,1,3,0,1,202160
2156,2,3,2,0,2,3,0,2,202161
2157,1,3,1,0,1,3,0,1,202162
2158,1,1,2,0,3,3,0,3,202163
2159,1,1,1,0,1,4,0,1,202164
2160,1,1,2,0,3,3,0,3,202165
2161,2,1,2,0,1,3,0,1,202166
2162,2,4,1,0,2,3,0,2,202167
2163,1,3,1,0,1,3,0,1,202168
2164,1,1,2,0,4,3,0,4,202169
2165,1,4,2,0,2,1,0,2,202170
2166,1,3,2,0,4,3,0,4,202171
2167,1,1,2,0,3,3,0,3,202172
2168,2,4,1,0,1,1,0,1,202173
2169,1,1,2,0,3,3,0,3,202174
2170,1,1,2,0,3,4,0,3,202175
2171,2,1,3,0,4,4,0,4,202176
2172,2,3,2,0,1,3,0,1,202177
2173,2,4,2,0,1,3,0,1,202178
2174,2,3,2,0,2,1,0,2,202179
2175,2,1,2,0,4,1,0,4,202180
2176,1,1,1,0,2,1,0,2,202181
2177,1,1,1,0,2,1,0,2,202182
2178,1,3,1,0,2,3,0,2,202183
2179,1,3,2,0,4,3,0,4,202184
2180,2,1,1,0,1,3,0,1,202185
2181,2,3,2,1,0,3,1,0,202186
2182,1,4,1,0,2,3,0,2,202187
2183,2,1,2,0,1,3,0,1,202188
2184,1,1,1,0,1,1,0,1,202189
2185,1,1,1,0,2,3,0,2,202190
2186,1,1,2,0,4,3,0,4,202191
2187,2,3,2,0,2,3,0,2,202192
2188,1,3,2,0,3,3,0,3,202193
2189,1,3,1,0,1,3,0,1,202194
2190,1,1,2,0,2,3,0,2,202195
2191,2,1,1,0,1,3,0,1,202196
2192,2,1,2,0,2,1,0,2,202197
2193,1,4,1,0,3,3,0,3,202198
2194,1,3,1,0,3,3,0,3,202199
2195,1,1,1,0,3,3,0,3,202200
2196,1,3,1,0,2,1,0,2,202201
2197,2,3,1,0,2,1,0,2,202202
2198,1,3,2,0,1,3,0,1,202203
2199,1,1,2,0,2,3,0,2,202204
2200,1,1,2,0,1,1,0,1,202205
2201,1,1,2,0,3,4,0,3,202206
2202,1,3,1,0,1,1,0,1,202207
2203,1,1,1,0,4,3,0,4,202208
2204,1,1,1,0,1,3,0,1,202209
2205,1,1,2,0,2,3,0,2,202210
2206,1,3,2,1,0,3,1,0,202211
2207,1,1,2,0,2,3,0,2,202212
2208,1,1,1,0,4,1,0,4,202213
2209,1,3,1,0,1,3,0,1,202214
2210,2,3,2,0,1,3,0,1,202215
2211,2,1,1,1,0,3,1,0,202216
2212,1,1,2,0,1,4,0,1,202217
2213,2,3,2,0,1,1,0,1,202218
2214,1,3,1,1,0,3,1,0,202219
2215,1,3,1,0,4,3,0,4,202220
2216,2,1,1,0,1,3,0,1,202221
2217,1,1,1,0,2,1,0,2,202222
2218,2,3,3,0,3,4,0,3,202223
2219,2,1,1,0,2,1,0,2,202224
2220,1,1,1,0,4,3,0,4,202225
2221,2,3,1,0,2,1,0,2,202226
2222,1,3,2,0,1,3,0,1,202227
2223,1,4,2,0,3,3,0,3,202228
2224,1,3,2,0,2,1,0,2,202229
2225,2,3,1,0,3,3,0,3,202230
2226,1,1,2,0,1,3,0,1,202231
2227,2,1,2,0,2,3,0,2,202232
2228,1,1,1,0,2,3,0,2,202233
2229,1,3,2,0,2,3,0,2,202234
2230,2,1,2,0,2,3,0,2,202235
2231,1,3,2,1,0,3,1,0,202236
2232,1,1,1,0,1,1,0,1,202237
2233,1,3,2,0,1,3,0,1,202238
2234,2,3,1,0,2,3,0,2,202239
2235,1,3,2,1,0,3,1,0,202240
2236,1,1,1,0,3,3,0,3,202241
2237,2,3,1,0,2,3,0,2,202242
2238,1,3,3,0,3,4,0,3,202243
2239,2,3,2,0,4,1,0,4,202244
2240,1,3,2,0,3,3,0,3,202245
2241,2,3,1,0,2,1,0,2,202246
2242,1,1,1,0,2,1,0,2,202247
2243,1,1,1,0,1,3,0,1,202248
2244,1,1,2,0,2,3,0,2,202249
2245,2,4,2,0,3,4,0,3,202250
2246,1,3,2,0,2,3,0,2,202251
2247,1,1,2,0,1,3,0,1,202252
2248,1,4,1,0,2,3,0,2,202253
2249,1,1,1,0,3,3,0,3,202254
2250,1,4,2,0,3,3,0,3,202255
2251,2,1,2,0,2,3,0,2,202256
2252,2,1,2,0,3,3,0,3,202257
2253,1,1,1,0,1,1,0,1,202258
2254,1,3,2,0,3,3,0,3,202259
2255,1,1,2,0,3,3,0,3,202260
2256,1,4,2,0,3,4,0,3,202261
2257,2,3,1,0,1,1,0,1,202262
2258,1,1,2,0,2,3,0,2,202263
2259,2,1,2,0,1,4,0,1,202264
2260,1,1,1,0,1,3,0,1,202265
2261,1,4,2,0,2,3,0,2,202266
2262,1,3,2,0,2,3,0,2,202267
2263,1,3,2,0,2,1,0,2,202268
2264,1,3,2,0,4,3,0,4,202269
2265,2,3,2,0,2,3,0,2,202270
2266,2,1,2,0,1,1,0,1,202271
2267,2,1,1,0,1,3,0,1,202272
2268,2,1,2,0,2,3,0,2,202273
2269,2,3,2,0,4,1,0,4,202274
2270,2,1,1,0,1,3,0,1,202275
2271,1,1,2,0,3,4,0,3,202276
2272,1,3,2,0,3,3,0,3,202277
2273,1,1,1,0,2,3,0,2,202278
2274,1,3,1,0,3,3,0,3,202279
2275,1,3,2,0,4,3,0,4,202280
2276,1,3,2,0,3,4,0,3,202281
2277,2,1,1,0,3,3,0,3,202282
2278,2,1,2,0,4,3,0,4,202283
2279,1,3,2,1,0,1,1,0,202284
2280,1,4,1,0,2,1,0,2,202285
2281,2,1,2,0,1,4,0,1,202286
2282,2,1,2,0,1,4,0,1,202287
2283,2,1,2,0,2,3,0,2,202288
2284,1,1,2,0,2,3,0,2,202289
2285,2,3,2,0,1,3,0,1,202290
2286,1,4,2,0,4,3,0,4,202291
2287,2,1,2,0,1,1,0,1,202292
2288,2,1,1,0,2,3,0,2,202293
2289,1,3,2,0,1,1,0,1,202294
2290,1,3,2,0,1,3,0,1,202295
2291,1,1,2,0,2,3,0,2,202296
2292,2,1,2,0,2,3,0,2,202297
2293,2,3,2,0,2,1,0,2,202298
2294,1,3,1,0,1,4,0,1,202299
2295,1,1,2,0,2,3,0,2,202300
2296,2,3,2,0,2,3,0,2,202301
2297,1,3,1,0,1,3,0,1,202302
2298,1,1,2,0,2,3,0,2,202303
2299,1,1,1,0,1,3,0,1,202304
2300,1,4,2,0,2,1,0,2,202305
2301,1,1,1,0,3,3,0,3,202306
2302,2,3,3,0,3,4,0,3,202307
2303,2,1,2,0,4,1,0,4,202308
2304,1,3,2,0,1,1,0,1,202309
2305,1,3,2,0,2,3,0,2,202310
2306,1,3,2,0,2,1,0,2,202311
2307,1,1,1,0,2,3,0,2,202312
2308,1,3,2,0,2,3,0,2,202313
2309,1,3,2,0,1,3,0,1,202314
2310,2,3,1,0,1,3,0,1,202315
2311,1,1,2,0,3,3,0,3,202316
2312,2,3,2,0,1,1,0,1,202317
2313,2,1,2,0,2,3,0,2,202318
2314,1,3,1,0,1,1,0,1,202319
2315,2,1,1,0,2,3,0,2,202320
2316,1,4,1,1,0,3,1,0,202321
2317,1,3,1,0,2,3,0,2,202322
2318,1,1,2,0,2,1,0,2,202323
2319,1,3,1,0,2,3,0,2,202324
2320,1,1,1,0,1,3,0,1,202325
2321,1,1,2,0,2,1,0,2,202326
2322,1,1,2,0,2,1,0,2,202327
2323,1,3,1,1,0,3,1,0,202328
2324,1,1,1,0,2,3,0,2,202329
2325,2,1,2,0,2,3,0,2,202330
2326,1,3,1,0,4,3,0,4,202331
2327,2,1,2,0,2,1,0,2,202332
2328,1,1,2,0,2,3,0,2,202333
2329,2,1,2,0,2,3,0,2,202334
2330,1,1,2,0,1,3,0,1,202335
2331,2,3,2,0,1,3,0,1,202336
2332,2,3,1,0,4,3,0,4,202337
2333,1,3,2,0,2,3,0,2,202338
2334,1,1,2,1,0,3,1,0,202339
2335,1,1,2,0,1,3,0,1,202340
2336,1,1,1,0,2,3,0,2,202341
2337,2,3,1,0,1,3,0,1,202342
2338,1,1,2,0,2,3,0,2,202343
2339,1,1,2,0,1,3,0,1,202344
2340,1,1,2,0,1,1,0,1,202345
2341,1,3,2,0,2,1,0,2,202346
2342,1,4,2,0,1,3,0,1,202347
2343,2,3,2,0,1,3,0,1,202348
2344,1,3,2,0,1,3,0,1,202349
2345,2,1,1,0,2,3,0,2,202350
2346,2,1,1,0,1,1,0,1,202351
2347,1,4,1,0,3,3,0,3,202352
2348,1,3,2,0,2,3,0,2,202353
2349,1,4,1,0,1,3,0,1,202354
2350,1,1,2,0,1,1,0,1,202355
2351,1,3,2,0,2,3,0,2,202356
2352,2,3,1,0,3,3,0,3,202357
2353,2,3,1,0,3,3,0,3,202358
2354,1,1,2,0,2,3,0,2,202359
2355,2,1,1,0,3,3,0,3,202360
2356,1,1,1,0,2,3,0,2,202361
2357,2,3,1,0,2,1,0,2,202362
2358,1,1,1,0,2,3,0,2,202363
2359,1,1,2,0,4,3,0,4,202364
2360,1,3,2,0,1,3,0,1,202365
2361,1,3,1,0,1,4,0,1,202366
2362,1,1,1,0,1,1,0,1,202367
2363,1,1,2,1,0,3,1,0,202368
2364,1,3,2,1,0,3,1,0,202369
2365,2,4,2,0,2,3,0,2,202370
2366,2,1,2,0,2,1,0,2,202371
2367,1,3,1,1,0,1,1,0,202372
2368,2,1,1,0,2,4,0,2,202373
2369,1,3,1,0,3,3,0,3,202374
2370,1,4,1,0,2,3,0,2,202375
2371,1,1,2,0,1,3,0,1,202376
2372,1,3,2,0,2,1,0,2,202377
2373,1,3,2,0,3,4,0,3,202378
2374,1,1,2,0,3,1,0,3,202379
2375,2,1,1,0,2,1,0,2,202380
2376,1,1,2,0,2,3,0,2,202381
2377,1,3,1,0,3,3,0,3,202382
2378,1,3,2,0,4,1,0,4,202383
2379,2,1,3,0,2,1,0,2,202384
2380,2,3,1,0,1,3,0,1,202385
2381,1,3,2,0,1,3,0,1,202386
2382,1,1,1,0,2,1,0,2,202387
2383,2,1,2,0,1,1,0,1,202388
2384,2,1,3,0,3,4,0,3,202389
2385,2,1,1,0,2,1,0,2,202390
2386,1,1,1,0,2,1,0,2,202391
2387,1,1,2,0,2,3,0,2,202392
2388,1,3,2,0,3,3,0,3,202393
2389,2,1,1,0,2,1,0,2,202394
2390,2,1,1,0,3,1,0,3,202395
2391,2,1,2,0,2,3,0,2,202396
2392,1,4,1,0,2,3,0,2,202397
2393,2,4,2,0,2,3,0,2,202398
2394,2,4,1,0,1,1,0,1,202399
2395,1,3,1,0,1,1,0,1,202400
2396,2,3,2,0,2,1,0,2,202401
2397,2,3,2,0,2,1,0,2,202402
2398,1,4,2,0,2,1,0,2,202403
2399,1,1,2,0,2,1,0,2,202404
2400,2,1,1,0,2,1,0,2,202405
2401,1,1,2,0,1,3,0,1,202406
2402,1,1,1,0,2,3,0,2,202407
2403,1,4,1,0,3,3,0,3,202408
2404,1,3,2,0,1,3,0,1,202409
2405,1,3,2,0,2,3,0,2,202410
2406,2,3,1,0,2,1,0,2,202411
2407,1,3,2,0,3,3,0,3,202412
2408,1,3,2,0,1,3,0,1,202413
2409,1,1,2,0,2,4,0,2,202414
2410,2,1,2,0,1,1,0,1,202415
2411,1,3,2,0,2,4,0,2,202416
2412,2,3,1,0,2,3,0,2,202417
2413,1,1,2,0,2,4,0,2,202418
2414,1,1,2,0,2,3,0,2,202419
2415,1,1,2,0,2,3,0,2,202420
2416,2,1,2,0,4,3,0,4,202421
2417,1,3,2,0,1,3,0,1,202422
2418,1,1,2,0,1,1,0,1,202423
2419,2,1,1,0,2,3,0,2,202424
2420,1,3,1,0,2,1,0,2,202425
2421,1,1,1,0,3,1,0,3,202426
2422,1,3,2,0,3,3,0,3,202427
2423,2,4,2,0,2,3,0,2,202428
2424,1,3,2,0,2,1,0,2,202429
2425,1,3,1,0,2,3,0,2,202430
2426,2,3,2,0,2,3,0,2,202431
2427,1,1,2,0,1,1,0,1,202432
2428,2,1,2,0,1,3,0,1,202433
2429,1,3,2,0,1,1,0,1,202434
2430,1,3,1,0,2,3,0,2,202435
2431,1,3,1,0,1,3,0,1,202436
2432,1,1,2,0,2,3,0,2,202437
2433,1,1,2,0,2,3,0,2,202438
2434,1,3,2,0,1,4,0,1,202439
2435,2,1,2,0,2,1,0,2,202440
2436,1,1,1,0,3,3,0,3,202441
2437,1,3,2,0,2,1,0,2,202442
2438,1,1,2,0,2,1,0,2,202443
2439,1,1,3,0,1,4,0,1,202444
2440,2,1,2,0,1,2,0,1,202445
2441,1,2,2,0,2,1,0,2,202446
2442,2,1,1,0,2,2,0,2,202447
2443,1,3,2,0,2,2,0,2,202448
2444,2,1,2,0,2,4,0,2,202449
2445,1,3,1,0,2,2,0,2,202450
2446,1,1,2,0,2,3,0,2,202451
2447,2,1,2,0,3,4,0,3,202452
2448,1,3,2,0,1,2,0,1,202453
2449,1,3,2,0,2,2,0,2,202454
2450,1,1,1,0,1,4,0,1,202455
2451,1,1,2,0,2,3,0,2,202456
2452,1,3,2,0,2,3,0,2,202457
2453,1,1,2,0,2,1,0,2,202458
2454,1,1,1,0,3,3,0,3,202459
2455,1,1,2,0,2,3,0,2,202460
2456,2,3,2,0,2,3,0,2,202461
2457,1,1,1,0,4,2,0,4,202462
2458,1,1,2,0,2,4,0,2,202463
2459,2,1,1,0,1,3,0,1,202464
2460,1,1,2,0,1,4,0,1,202465
2461,1,1,1,0,3,1,0,3,202466
2462,1,1,2,0,2,1,0,2,202467
2463,1,3,2,0,2,4,0,2,202468
2464,1,1,1,1,0,3,1,0,202469
2465,2,1,1,0,2,4,0,2,202470
2466,1,3,2,0,1,2,0,1,202471
2467,1,3,1,0,3,2,0,3,202472
2468,1,3,1,1,0,1,1,0,202473
2469,1,3,2,0,2,1,0,2,202474
2470,1,1,2,0,1,2,0,1,202475
2471,1,3,2,0,2,1,0,2,202476
2472,1,4,2,0,1,2,0,1,202477
2473,1,3,2,0,2,2,0,2,202478
2474,1,3,1,0,2,3,0,2,202479
2475,1,3,2,0,2,2,0,2,202480
2476,1,3,1,0,2,2,0,2,202481
2477,2,1,1,0,1,2,0,1,202483
2478,1,1,2,0,2,3,0,2,202484
2479,1,1,1,0,2,3,0,2,202485
2480,1,1,2,0,2,1,0,2,202486
2481,2,1,2,0,3,4,0,3,202487
2482,2,3,1,0,1,4,0,1,202488
2483,1,4,1,1,0,2,1,0,202489
2484,2,3,2,0,1,4,0,1,202490
2485,1,1,2,0,2,2,0,2,202491
2486,2,3,2,0,1,4,0,1,202492
2487,1,1,2,0,2,2,0,2,202493
2488,1,1,2,0,3,4,0,3,202494
2489,1,4,2,0,2,4,0,2,202495
2490,1,3,1,0,1,3,0,1,202496
2491,2,3,2,0,3,2,0,3,202497
2492,1,3,1,0,1,2,0,1,202498
2493,2,1,1,0,3,1,0,3,202499
2494,2,1,2,0,3,2,0,3,202500
2495,1,3,1,0,2,2,0,2,202501
2496,1,1,2,0,1,3,0,1,202502
2497,1,1,2,0,1,3,0,1,202503
2498,1,3,2,0,1,2,0,1,202504
2499,2,1,1,0,1,1,0,1,202505
2500,1,3,1,1,0,3,1,0,202506
2501,1,1,3,0,3,4,0,3,202507
2502,1,4,1,0,3,3,0,3,202508
2503,1,3,1,0,4,3,0,4,202509
2504,2,1,2,0,1,4,0,1,202510
2505,1,1,2,0,3,3,0,3,202511
2506,2,3,2,0,2,2,0,2,202512
2507,1,3,2,0,2,2,0,2,202513
2508,2,1,3,0,1,4,0,1,202514
2509,1,1,2,0,2,2,0,2,202515
2510,1,3,2,0,2,1,0,2,202516
2511,1,1,2,0,1,2,0,1,202517
2512,1,1,1,0,1,2,0,1,202518
2513,1,1,1,0,1,4,0,1,202519
2514,1,3,2,0,1,4,0,1,202520
2515,1,1,2,0,3,2,0,3,202521
2516,1,3,2,0,3,1,0,3,202522
2517,1,3,2,0,1,3,0,1,202523
2518,1,1,2,0,1,2,0,1,202524
2519,1,3,2,0,2,4,0,2,202525
2520,1,1,2,0,3,2,0,3,202526
2521,2,3,1,0,1,3,0,1,202527
2522,1,3,2,0,1,2,0,1,202528
2523,1,1,2,0,3,4,0,3,202529
2524,1,4,2,0,2,3,0,2,202530
2525,1,1,2,0,2,2,0,2,202531
2526,1,1,2,0,1,2,0,1,202532
2527,1,3,2,0,3,4,0,3,202533
2528,2,1,2,0,4,2,0,4,202534
2529,1,3,2,0,1,4,0,1,202535
2530,1,3,1,0,1,3,0,1,202536
2531,2,3,2,0,3,2,0,3,202537
2532,1,3,2,0,1,4,0,1,202538
2533,1,4,1,0,3,2,0,3,202539
2534,1,1,1,0,1,2,0,1,202540
2535,2,3,2,0,1,2,0,1,202541
2536,1,3,2,0,4,1,0,4,202542
2537,2,3,2,0,1,2,0,1,202543
2538,1,1,2,0,2,3,0,2,202544
2539,1,1,2,0,2,4,0,2,202545
2540,2,1,1,0,2,4,0,2,202546
2541,1,1,1,0,1,4,0,1,202547
2542,2,1,2,0,1,3,0,1,202548
2543,2,1,1,1,0,2,1,0,202549
2544,2,1,1,1,0,2,1,0,202550
2545,1,3,2,0,1,4,0,1,202551
2546,1,3,2,0,2,2,0,2,202552
2547,1,3,1,0,2,4,0,2,202553
2548,2,3,3,0,3,4,0,3,202554
2549,2,1,2,0,1,4,0,1,202555
2550,2,1,1,0,4,1,0,4,202556
2551,1,1,2,0,2,2,0,2,202557
2552,1,1,1,0,1,3,0,1,202558
2553,1,1,2,0,3,4,0,3,202559
2554,1,3,1,0,3,1,0,3,202560
2555,2,4,1,0,3,2,0,3,202561
2556,1,1,1,0,2,3,0,2,202562
2557,2,1,2,0,4,2,0,4,202563
2558,2,1,2,0,2,3,0,2,202564
2559,2,3,2,0,1,2,0,1,202565
2560,1,1,1,0,2,2,0,2,202566
2561,1,1,2,1,0,1,1,0,202567
2562,1,1,2,0,1,2,0,1,202568
2563,1,1,1,0,2,2,0,2,202569
2564,1,3,1,0,3,2,0,3,202570
2565,1,3,2,0,2,1,0,2,202571
2566,1,4,2,0,2,2,0,2,202572
2567,1,3,1,0,1,2,0,1,202573
2568,2,3,1,0,2,4,0,2,202574
2569,2,3,3,0,3,4,0,3,202575
2570,1,1,1,0,1,2,0,1,202576
2571,1,1,2,0,3,3,0,3,202577
2572,1,1,1,0,2,2,0,2,202578
2573,1,3,2,0,1,3,0,1,202579
